name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
ho chi minh,2022-12-16T16:00:00,28.6,30.8,21.1,63.9,0,33.3,,0,0,4.3,6.5,342.7,1007,100,24.1,418,1.5,4,10,Overcast,cloudy,
ho chi minh,2022-12-16T17:00:00,27.8,29.9,21.2,67.36,0,33.3,,0,0,4.3,5.2,273.4,1007.7,90.2,24.1,282.7,1,3,10,Overcast,cloudy,
ho chi minh,2022-12-16T18:00:00,27,29,21.3,71.03,0,33.3,,0,0,4.3,3.8,204.1,1008.3,80.4,24.1,147.3,0.5,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-16T19:00:00,26.3,26.3,21.5,74.93,0.1,33.3,rain,0,0,4.3,2.5,134.8,1009,70.6,24.1,12,0,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-16T20:00:00,25.8,25.8,21.8,78.61,0,28.6,,0,0,4.4,2.8,135.1,1009.3,80.4,24.1,8,0,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-16T21:00:00,25.4,25.4,22.2,82.49,0,28.6,,0,0,4.6,3,135.5,1009.7,90.2,24.1,4,0,0,10,Overcast,cloudy,
ho chi minh,2022-12-16T22:00:00,25,25,22.6,86.55,0.4,28.6,rain,0,0,4.7,3.2,135.8,1010,100,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-16T23:00:00,24.8,24.8,22.5,87.24,0,28.6,,0,0,3.4,2.3,132.6,1009.7,92.5,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-17T00:00:00,24.6,24.6,22.5,87.93,0,28.6,,0,0,2,1.3,129.5,1009.3,84.9,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-17T01:00:00,24.5,24.5,22.5,88.64,0,28.6,,0,0,0.7,0.4,126.3,1009,77.4,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-17T02:00:00,24.3,24.3,22.3,88.98,0,9.5,,0,0,3.1,2,203,1008.7,65.9,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-17T03:00:00,24.1,24.1,22.2,89.33,0,9.5,,0,0,5.5,3.7,279.6,1008.3,54.3,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-17T04:00:00,23.9,23.9,22.1,89.67,0,9.5,,0,0,7.9,5.4,356.3,1008,42.8,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-17T05:00:00,24,24,21.8,87.7,0,9.5,,0,0,8.3,5.5,241.1,1008.7,39.4,24.1,5.7,0,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-17T06:00:00,24.1,24.1,21.6,85.77,0,9.5,,0,0,8.6,5.6,126,1009.3,36.1,24.1,11.3,0,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-17T07:00:00,24.3,24.3,21.4,83.88,0,9.5,,0,0,9,5.8,10.8,1010,32.7,24.1,17,0.1,0,3,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-17T08:00:00,26.2,26.2,21.5,75.52,0,9.5,,0,0,7.2,4.7,23.3,1010,50.9,24.1,165,0.6,2,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-17T09:00:00,28.1,30.5,21.6,68.11,0,9.5,,0,0,5.4,3.6,35.8,1010,69,24.1,313,1.2,3,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-17T10:00:00,30,33,21.8,61.51,0,9.5,,0,0,3.6,2.5,48.3,1010,87.2,24.1,461,1.7,5,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-17T11:00:00,30.3,33.4,21.7,60.34,0,9.5,,0,0,5.6,3.8,66.5,1009,91.5,20.4,530.7,1.9,5,10,Overcast,cloudy,
ho chi minh,2022-12-17T12:00:00,30.6,33.7,21.7,59.19,0,9.5,,0,0,7.7,5.2,84.7,1008,95.7,16.7,600.3,2.2,6,10,Overcast,cloudy,
ho chi minh,2022-12-17T13:00:00,30.9,34.1,21.7,58.07,0.3,9.5,rain,0,0,9.7,6.5,102.9,1007,100,13,670,2.4,7,10,Overcast,cloudy,
ho chi minh,2022-12-17T14:00:00,30.2,33.6,22.2,62.31,0,28.6,,0,0,9.7,7,116.2,1006.7,95.6,10.4,572,2.1,6,30,Overcast,cloudy,
ho chi minh,2022-12-17T15:00:00,29.4,33.1,22.7,66.88,0,28.6,,0,0,9.7,7.4,129.6,1006.3,91.1,7.8,474,1.7,5,30,Overcast,cloudy,
ho chi minh,2022-12-17T16:00:00,28.8,32.5,23.2,71.78,2.6,28.6,rain,0,0,9.7,7.9,142.9,1006,86.7,5.2,376,1.4,4,30,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-17T17:00:00,27.8,31,23.2,76.24,0,28.6,,0,0,8.3,6.8,162.1,1006.7,77.6,7.7,270,1,3,30,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-17T18:00:00,26.8,29.3,23.2,81,0,28.6,,0,0,6.8,5.8,181.2,1007.3,68.4,10.3,164,0.6,0,30,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-17T19:00:00,25.8,25.8,23.3,86.1,2.8,28.6,rain,0,0,5.4,4.7,200.4,1008,59.3,12.8,58,0.2,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-17T20:00:00,25.4,25.4,22.9,86.42,0,14.3,,0,0,7.7,5.3,239.7,1008.7,70,16.6,38.7,0.1,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-17T21:00:00,25,25,22.7,86.73,0,14.3,,0,0,10,5.9,278.9,1009.3,80.6,20.3,19.3,0.1,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-17T22:00:00,24.7,24.7,22.4,87.05,0.6,14.3,rain,0,0,12.2,6.5,318.2,1010,91.3,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-17T23:00:00,24.1,24.1,21.7,86.3,0,14.3,,0,0,12,6.6,215.1,1009.7,92.3,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-18T00:00:00,23.6,23.6,21,85.54,0,14.3,,0,0,11.8,6.7,112,1009.3,93.4,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-18T01:00:00,23.1,23.1,20.4,84.79,0,14.3,,0,0,11.5,6.8,8.9,1009,94.4,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-18T02:00:00,22.9,22.9,20.4,85.82,0,0,,0,0,11.2,6.7,13.4,1008.7,92.8,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-18T03:00:00,22.7,22.7,20.4,86.87,0,0,,0,0,10.8,6.6,18,1008.3,91.3,24.1,0,,0,10,Overcast,cloudy,
ho chi minh,2022-12-18T04:00:00,22.5,22.5,20.4,87.93,0,0,,0,0,10.4,6.5,22.5,1008,89.7,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-18T05:00:00,22.7,22.7,20.3,86.33,0,0,,0,0,10.8,6.6,24.8,1008.7,69.1,24.1,5.3,0,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-18T06:00:00,22.9,22.9,20.2,84.77,0,0,,0,0,11.2,6.7,27.2,1009.3,48.5,24.1,10.7,0,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-18T07:00:00,23.1,23.1,20.1,83.23,0,0,,0,0,11.5,6.8,29.5,1010,27.9,24.1,16,0.1,0,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-18T08:00:00,24.9,24.9,20,74.25,0,14.3,,0,0,10.1,6.8,30.1,1010.3,21.1,24.1,165.7,0.6,2,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-18T09:00:00,26.8,28.2,20,66.34,0,14.3,,0,0,8.6,6.8,30.6,1010.7,14.3,24.1,315.3,1.2,3,10,Clear,clear-day,
ho chi minh,2022-12-18T10:00:00,28.7,30.4,20,59.36,0,14.3,,0,0,7.2,6.8,31.2,1011,7.5,24.1,465,1.7,5,10,Clear,clear-day,
ho chi minh,2022-12-18T11:00:00,29.8,31.5,19.8,54.91,0,14.3,,0,0,10,6.7,31.6,1009.7,10.9,24.1,585,2.1,6,10,Clear,clear-day,
ho chi minh,2022-12-18T12:00:00,30.9,32.6,19.6,50.82,0,14.3,,0,0,12.7,6.6,32.1,1008.3,14.3,24.1,705,2.6,7,10,Clear,clear-day,
ho chi minh,2022-12-18T13:00:00,32.1,33.8,19.4,47.06,0,14.3,,0,0,15.5,6.5,32.5,1007,17.7,24.1,825,3,8,10,Clear,clear-day,
ho chi minh,2022-12-18T14:00:00,30.7,32.7,20.1,53.35,0,42.9,,0,0,14,5.4,78.1,1007,40,23.9,668.3,2.4,7,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-18T15:00:00,29.3,31.7,20.9,60.5,0,42.9,,0,0,12.6,4.3,123.7,1007,62.3,23.6,511.7,1.9,5,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-18T16:00:00,28,30.4,21.7,68.64,0.2,42.9,rain,0,0,11.2,3.2,169.3,1007,84.6,23.4,355,1.3,4,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-18T17:00:00,27.3,29.6,21.8,71.82,0,42.9,,0,0,11.2,4.1,225.2,1007.7,58.6,23.6,246,0.9,2,10,Partially cloudy,partly-cloudy-day,
ho chi minh,2022-12-18T18:00:00,26.7,28.7,21.9,75.15,0,42.9,,0,0,11.2,4.9,281.2,1008.3,32.6,23.9,137,0.5,0,10,Partially cloudy,partly-cloudy-night,
ho chi minh,2022-12-18T19:00:00,26.1,26.1,22.1,78.65,1.3,42.9,rain,0,0,11.2,5.8,337.1,1009,6.6,24.1,28,0.1,0,10,Clear,clear-night,
ho chi minh,2022-12-18T20:00:00,25.5,25.5,21.8,79.86,0,23.8,,0,0,12.6,6.5,235.1,1009.3,4.4,24.1,18.7,0.1,0,10,Clear,clear-night,
ho chi minh,2022-12-18T21:00:00,25,25,21.5,81.11,0,23.8,,0,0,14,7.2,133.2,1009.7,2.2,24.1,9.3,0,0,10,Clear,clear-night,
ho chi minh,2022-12-18T22:00:00,24.5,24.5,21.3,82.37,0,23.8,,0,0,15.5,7.9,31.2,1010,0,24.1,0,,0,10,Clear,clear-night,
ho chi minh,2022-12-18T23:00:00,24.1,24.1,21,82.84,0,23.8,,0,0,15.5,7.9,27.5,1009.7,1.7,24.1,0,,0,10,Clear,clear-night,
